GAP_DISTANCE_MINUS_BALL_DIAMETER = 50
Trial 4059: 33 bounces
Trial 4060: 14 bounces
Trial 4061: 9 bounces
Trial 4062: 7 bounces
Trial 4063: 7 bounces
Trial 4064: 89 bounces
Trial 4065: 18 bounces
Trial 4066: 4 bounces
Trial 4067: 30 bounces
Trial 4068: 10 bounces
Trial 4069: 13 bounces
Trial 4070: 45 bounces
Trial 4071: 13 bounces
Trial 4072: 17 bounces
Trial 4073: 6 bounces
Trial 4074: 18 bounces
Trial 4075: 7 bounces
Trial 4076: 0 bounces
Trial 4077: 6 bounces
Trial 4078: 46 bounces
Trial 4079: 0 bounces
Trial 4080: 8 bounces
Trial 4081: 24 bounces
Trial 4082: 0 bounces
Trial 4083: 3 bounces
Trial 4084: 0 bounces
Trial 4085: 40 bounces
Trial 4086: 15 bounces
Trial 4087: 58 bounces
Trial 4088: 22 bounces
Trial 4089: 31 bounces
Trial 4090: 12 bounces
Trial 4091: 13 bounces
Trial 4092: 23 bounces
Trial 4093: 12 bounces
Trial 4094: 17 bounces
Trial 4095: 0 bounces
Trial 4096: 2 bounces
Trial 4097: 27 bounces
Trial 4098: 10 bounces
Trial 4099: 25 bounces
Trial 4100: 23 bounces
Trial 4101: 25 bounces
Trial 4102: 5 bounces
Trial 4103: 3 bounces
Trial 4104: 7 bounces
Trial 4105: 3 bounces
Trial 4106: 18 bounces
Trial 4107: 7 bounces
Trial 4108: 3 bounces
Trial 4109: 16 bounces
Trial 4110: 2 bounces
Trial 4111: 5 bounces
Trial 4112: 5 bounces
Trial 4113: 2 bounces
Trial 4114: 30 bounces
Trial 4115: 35 bounces
Trial 4116: 26 bounces
Trial 4117: 0 bounces
Trial 4118: 41 bounces
Trial 4119: 14 bounces
Trial 4120: 3 bounces
Trial 4121: 8 bounces
Trial 4122: 39 bounces
Trial 4123: 6 bounces
Trial 4124: 8 bounces
Trial 4125: 3 bounces
Trial 4126: 10 bounces
Trial 4127: 8 bounces
Trial 4128: 8 bounces
Trial 4129: 27 bounces
Trial 4130: 0 bounces
Trial 4131: 19 bounces
Trial 4132: 10 bounces
Trial 4133: 8 bounces
Trial 4134: 3 bounces
Trial 4135: 0 bounces
Trial 4136: 7 bounces
Trial 4137: 34 bounces
Trial 4138: 0 bounces
Trial 4139: 67 bounces
Trial 4140: 22 bounces
Trial 4141: 13 bounces
Trial 4142: 1 bounces
Trial 4143: 10 bounces
Trial 4144: 0 bounces
Trial 4145: 2 bounces
Trial 4146: 8 bounces
Trial 4147: 10 bounces
Trial 4148: 0 bounces
Trial 4149: 2 bounces
Trial 4150: 13 bounces
Trial 4151: 15 bounces
Trial 4152: 12 bounces
Trial 4153: 53 bounces
Trial 4154: 27 bounces
Trial 4155: 46 bounces
Trial 4156: 28 bounces
Trial 4157: 30 bounces
Trial 4158: 2 bounces
Trial 4159: 4 bounces
Trial 4160: 33 bounces
Trial 4161: 21 bounces
Trial 4162: 13 bounces
Trial 4163: 1 bounces
Trial 4164: 14 bounces
Trial 4165: 0 bounces
Trial 4166: 24 bounces
Trial 4167: 3 bounces
Trial 4168: 13 bounces
Trial 4169: 7 bounces
Trial 4170: 17 bounces
Trial 4171: 40 bounces
Trial 4172: 27 bounces
Trial 4173: 8 bounces
Trial 4174: 32 bounces
Trial 4175: 45 bounces
Trial 4176: 12 bounces
Trial 4177: 4 bounces
Trial 4178: 11 bounces
Trial 4179: 17 bounces
Trial 4180: 4 bounces
Trial 4181: 13 bounces
Trial 4182: 10 bounces
Trial 4183: 0 bounces
Trial 4184: 5 bounces
Trial 4185: 14 bounces
Trial 4186: 8 bounces
Trial 4187: 12 bounces
Trial 4188: 6 bounces
Trial 4189: 29 bounces
Trial 4190: 39 bounces
Trial 4191: 13 bounces
Trial 4192: 0 bounces
Trial 4193: 20 bounces
Trial 4194: 4 bounces
Trial 4195: 51 bounces
Trial 4196: 11 bounces
Trial 4197: 0 bounces
Trial 4198: 0 bounces
Trial 4199: 0 bounces
Trial 4200: 10 bounces
Trial 4201: 16 bounces
Trial 4202: 32 bounces
Trial 4203: 16 bounces
Trial 4204: 1 bounces
Trial 4205: 9 bounces
Trial 4206: 16 bounces
Trial 4207: 19 bounces
Trial 4208: 14 bounces
Trial 4209: 37 bounces
Trial 4210: 0 bounces
Trial 4211: 32 bounces
Trial 4212: 18 bounces
Trial 4213: 7 bounces
Trial 4214: 4 bounces
Trial 4215: 7 bounces
Trial 4216: 12 bounces
Trial 4217: 0 bounces
Trial 4218: 22 bounces
Trial 4219: 0 bounces
Trial 4220: 7 bounces
Trial 4221: 7 bounces
Trial 4222: 47 bounces
Trial 4223: 27 bounces
Trial 4224: 6 bounces
Trial 4225: 0 bounces
Trial 4226: 54 bounces
Trial 4227: 19 bounces
Trial 4228: 6 bounces
Trial 4229: 38 bounces
Trial 4230: 6 bounces
Trial 4231: 52 bounces
Trial 4232: 4 bounces
Trial 4233: 7 bounces
Trial 4234: 2 bounces
Trial 4235: 6 bounces
Trial 4236: 10 bounces
Trial 4237: 11 bounces
Trial 4238: 7 bounces
Trial 4239: 14 bounces
Trial 4240: 2 bounces
Trial 4241: 11 bounces
Trial 4242: 4 bounces
Trial 4243: 6 bounces
Trial 4244: 19 bounces
Trial 4245: 0 bounces
Trial 4246: 5 bounces
Trial 4247: 24 bounces
Trial 4248: 25 bounces
Trial 4249: 7 bounces
Trial 4250: 40 bounces
Trial 4251: 1 bounces
Trial 4252: 1 bounces
Trial 4253: 0 bounces
Trial 4254: 0 bounces
Trial 4255: 3 bounces
Trial 4256: 6 bounces
Trial 4257: 4 bounces
Trial 4258: 10 bounces
Trial 4259: 14 bounces
Trial 4260: 10 bounces
Trial 4261: 34 bounces
Trial 4262: 30 bounces
Trial 4263: 23 bounces
Trial 4264: 13 bounces
Trial 4265: 6 bounces
Trial 4266: 5 bounces
Trial 4267: 14 bounces
Trial 4268: 14 bounces
Trial 4269: 4 bounces
Trial 4270: 10 bounces
Trial 4271: 16 bounces
Trial 4272: 17 bounces
Trial 4273: 24 bounces
Trial 4274: 71 bounces
Trial 4275: 17 bounces
Trial 4276: 28 bounces
Trial 4277: 9 bounces
Trial 4278: 21 bounces
Trial 4279: 0 bounces
Trial 4280: 3 bounces
Trial 4281: 29 bounces
Trial 4282: 20 bounces
Trial 4283: 4 bounces
Trial 4284: 11 bounces
Trial 4285: 35 bounces
Trial 4286: 21 bounces
Trial 4287: 7 bounces
Trial 4288: 8 bounces
Trial 4289: 17 bounces
Trial 4290: 0 bounces
Trial 4291: 11 bounces
Trial 4292: 9 bounces
Trial 4293: 14 bounces
Trial 4294: 0 bounces
Trial 4295: 0 bounces
Trial 4296: 36 bounces
Trial 4297: 17 bounces
Trial 4298: 14 bounces
Trial 4299: 73 bounces
Trial 4300: 19 bounces
Trial 4301: 1 bounces
Trial 4302: 18 bounces
Trial 4303: 15 bounces
Trial 4304: 12 bounces
Trial 4305: 27 bounces
Trial 4306: 13 bounces
Trial 4307: 0 bounces
Trial 4308: 7 bounces
Trial 4309: 11 bounces
Trial 4310: 5 bounces
Trial 4311: 12 bounces
Trial 4312: 0 bounces
Trial 4313: 20 bounces
Trial 4314: 29 bounces
Trial 4315: 32 bounces
Trial 4316: 29 bounces
Trial 4317: 17 bounces
Trial 4318: 28 bounces
Trial 4319: 29 bounces
Trial 4320: 3 bounces
Trial 4321: 5 bounces
Trial 4322: 11 bounces
Trial 4323: 7 bounces
Trial 4324: 2 bounces
Trial 4325: 12 bounces
Trial 4326: 0 bounces
Trial 4327: 10 bounces
Trial 4328: 7 bounces
Trial 4329: 5 bounces
Trial 4330: 3 bounces
Trial 4331: 24 bounces
Trial 4332: 15 bounces
Trial 4333: 10 bounces
Trial 4334: 0 bounces
Trial 4335: 23 bounces
Trial 4336: 3 bounces
Trial 4337: 2 bounces
Trial 4338: 7 bounces
Trial 4339: 6 bounces
Trial 4340: 13 bounces
Trial 4341: 28 bounces
Trial 4342: 17 bounces
Trial 4343: 10 bounces
Trial 4344: 19 bounces
Trial 4345: 3 bounces
Trial 4346: 10 bounces
Trial 4347: 2 bounces
Trial 4348: 14 bounces
Trial 4349: 10 bounces
Trial 4350: 44 bounces
Trial 4351: 9 bounces
Trial 4352: 0 bounces
Trial 4353: 0 bounces
Trial 4354: 56 bounces
Trial 4355: 8 bounces
Trial 4356: 2 bounces
Trial 4357: 7 bounces
Trial 4358: 4 bounces
Trial 4359: 12 bounces
Trial 4360: 5 bounces
Trial 4361: 21 bounces
Trial 4362: 11 bounces
Trial 4363: 20 bounces
Trial 4364: 5 bounces
Trial 4365: 1 bounces
Trial 4366: 4 bounces
Trial 4367: 18 bounces
Trial 4368: 12 bounces
Trial 4369: 6 bounces
Trial 4370: 40 bounces
Trial 4371: 5 bounces
Trial 4372: 7 bounces
Trial 4373: 15 bounces
Trial 4374: 24 bounces
Trial 4375: 23 bounces
Trial 4376: 3 bounces
Trial 4377: 15 bounces
Trial 4378: 25 bounces
Trial 4379: 8 bounces
Trial 4380: 8 bounces
Trial 4381: 17 bounces
Trial 4382: 16 bounces
Trial 4383: 10 bounces
Trial 4384: 11 bounces
Trial 4385: 8 bounces
Trial 4386: 8 bounces
Trial 4387: 7 bounces
Trial 4388: 1 bounces
Trial 4389: 53 bounces
Trial 4390: 40 bounces
Trial 4391: 9 bounces
Trial 4392: 2 bounces
Trial 4393: 4 bounces
Trial 4394: 3 bounces
Trial 4395: 19 bounces
Trial 4396: 0 bounces
Trial 4397: 32 bounces
Trial 4398: 7 bounces
Trial 4399: 13 bounces
Trial 4400: 2 bounces
Trial 4401: 2 bounces
Trial 4402: 15 bounces
Trial 4403: 16 bounces
Trial 4404: 0 bounces
Trial 4405: 14 bounces
Trial 4406: 7 bounces
Trial 4407: 15 bounces
Trial 4408: 1 bounces
Trial 4409: 32 bounces
Trial 4410: 51 bounces
Trial 4411: 4 bounces
Trial 4412: 0 bounces
Trial 4413: 11 bounces
Trial 4414: 4 bounces
Trial 4415: 0 bounces
Trial 4416: 40 bounces
Trial 4417: 9 bounces
Trial 4418: 30 bounces
Trial 4419: 28 bounces
Trial 4420: 11 bounces
Trial 4421: 35 bounces
Trial 4422: 32 bounces
Trial 4423: 20 bounces
Trial 4424: 14 bounces
Trial 4425: 15 bounces
Trial 4426: 57 bounces
Trial 4427: 3 bounces
Trial 4428: 44 bounces
Trial 4429: 9 bounces
Trial 4430: 2 bounces
Trial 4431: 18 bounces
Trial 4432: 3 bounces
Trial 4433: 78 bounces
Trial 4434: 36 bounces
Trial 4435: 18 bounces
Trial 4436: 2 bounces
Trial 4437: 22 bounces
Trial 4438: 19 bounces
Trial 4439: 18 bounces
Trial 4440: 38 bounces
Trial 4441: 14 bounces
Trial 4442: 2 bounces
Trial 4443: 56 bounces
Trial 4444: 16 bounces
Trial 4445: 11 bounces
Trial 4446: 13 bounces
Trial 4447: 0 bounces
Trial 4448: 81 bounces
Trial 4449: 7 bounces
Trial 4450: 1 bounces
Trial 4451: 14 bounces
Trial 4452: 20 bounces
Trial 4453: 8 bounces
Trial 4454: 8 bounces
Trial 4455: 1 bounces
Trial 4456: 17 bounces
Trial 4457: 19 bounces
Trial 4458: 16 bounces
Trial 4459: 26 bounces
Trial 4460: 12 bounces
Trial 4461: 2 bounces
Trial 4462: 6 bounces
Trial 4463: 0 bounces
Trial 4464: 12 bounces
Trial 4465: 6 bounces
Trial 4466: 6 bounces
Trial 4467: 3 bounces
Trial 4468: 33 bounces
Trial 4469: 23 bounces
Trial 4470: 0 bounces
Trial 4471: 0 bounces
Trial 4472: 9 bounces
Trial 4473: 18 bounces
Trial 4474: 15 bounces
Trial 4475: 53 bounces
Trial 4476: 0 bounces
Trial 4477: 3 bounces
Trial 4478: 0 bounces
Trial 4479: 10 bounces
Trial 4480: 21 bounces
Trial 4481: 28 bounces
Trial 4482: 12 bounces
Trial 4483: 4 bounces
Trial 4484: 26 bounces
Trial 4485: 0 bounces
Trial 4486: 6 bounces
Trial 4487: 3 bounces
Trial 4488: 7 bounces
Trial 4489: 4 bounces
Trial 4490: 1 bounces
Trial 4491: 13 bounces
Trial 4492: 9 bounces
Trial 4493: 12 bounces
Trial 4494: 33 bounces
Trial 4495: 81 bounces
Trial 4496: 32 bounces
Trial 4497: 9 bounces
Trial 4498: 30 bounces
Trial 4499: 0 bounces
Trial 4500: 21 bounces
Trial 4501: 12 bounces
Trial 4502: 2 bounces
Trial 4503: 3 bounces
Trial 4504: 5 bounces
Trial 4505: 6 bounces
Trial 4506: 1 bounces
Trial 4507: 6 bounces
Trial 4508: 4 bounces
Trial 4509: 3 bounces
Trial 4510: 41 bounces
Trial 4511: 29 bounces
Trial 4512: 0 bounces
Trial 4513: 10 bounces
Trial 4514: 21 bounces
Trial 4515: 3 bounces
Trial 4516: 31 bounces
Trial 4517: 54 bounces
Trial 4518: 57 bounces
Trial 4519: 33 bounces
Trial 4520: 23 bounces
Trial 4521: 15 bounces
Trial 4522: 5 bounces
Trial 4523: 5 bounces
Trial 4524: 10 bounces
Trial 4525: 7 bounces
Trial 4526: 53 bounces
Trial 4527: 49 bounces
Trial 4528: 12 bounces
Trial 4529: 7 bounces
Trial 4530: 39 bounces
Trial 4531: 7 bounces
Trial 4532: 23 bounces
Trial 4533: 25 bounces
Trial 4534: 3 bounces
Trial 4535: 5 bounces
Trial 4536: 0 bounces
Trial 4537: 2 bounces
Trial 4538: 7 bounces
Trial 4539: 20 bounces
Trial 4540: 29 bounces
Trial 4541: 3 bounces
Trial 4542: 5 bounces
Trial 4543: 0 bounces
Trial 4544: 14 bounces
Trial 4545: 32 bounces
Trial 4546: 4 bounces
Trial 4547: 29 bounces
Trial 4548: 15 bounces
Trial 4549: 12 bounces
Trial 4550: 11 bounces
Trial 4551: 0 bounces
Trial 4552: 8 bounces
Trial 4553: 19 bounces
Trial 4554: 7 bounces
Trial 4555: 14 bounces
Trial 4556: 4 bounces
Trial 4557: 0 bounces
Trial 4558: 14 bounces
Trial 4559: 55 bounces
Trial 4560: 9 bounces
Trial 4561: 3 bounces
Trial 4562: 4 bounces
Trial 4563: 28 bounces
Trial 4564: 2 bounces
Trial 4565: 11 bounces
Trial 4566: 45 bounces
Trial 4567: 17 bounces
Trial 4568: 11 bounces
Trial 4569: 7 bounces
Trial 4570: 72 bounces
Trial 4571: 2 bounces
Trial 4572: 24 bounces
Trial 4573: 7 bounces
Trial 4574: 4 bounces
Trial 4575: 22 bounces
Trial 4576: 12 bounces
Trial 4577: 0 bounces
Trial 4578: 6 bounces
Trial 4579: 6 bounces
Trial 4580: 3 bounces
Trial 4581: 32 bounces
Trial 4582: 3 bounces
Trial 4583: 10 bounces
Trial 4584: 0 bounces
Trial 4585: 7 bounces
Trial 4586: 9 bounces
Trial 4587: 13 bounces
Trial 4588: 31 bounces
Trial 4589: 15 bounces
Trial 4590: 5 bounces
Trial 4591: 1 bounces
Trial 4592: 16 bounces
Trial 4593: 29 bounces
Trial 4594: 42 bounces
Trial 4595: 31 bounces
Trial 4596: 29 bounces
Trial 4597: 0 bounces
Trial 4598: 4 bounces
Trial 4599: 5 bounces
Trial 4600: 11 bounces
Trial 4601: 8 bounces
Trial 4602: 5 bounces
Trial 4603: 4 bounces
Trial 4604: 25 bounces
Trial 4605: 2 bounces
Trial 4606: 3 bounces
Trial 4607: 12 bounces
Trial 4608: 2 bounces
Trial 4609: 17 bounces
Trial 4610: 23 bounces
Trial 4611: 4 bounces
Trial 4612: 5 bounces
Trial 4613: 0 bounces
Trial 4614: 10 bounces
Trial 4615: 70 bounces
Trial 4616: 0 bounces
Trial 4617: 4 bounces
Trial 4618: 7 bounces
Trial 4619: 8 bounces
Trial 4620: 2 bounces
Trial 4621: 26 bounces
Trial 4622: 15 bounces
Trial 4623: 50 bounces
Trial 4624: 21 bounces
Trial 4625: 17 bounces
Trial 4626: 23 bounces
Trial 4627: 27 bounces
Trial 4628: 10 bounces
Trial 4629: 7 bounces
Trial 4630: 15 bounces
Trial 4631: 27 bounces
Trial 4632: 14 bounces
Trial 4633: 3 bounces
Trial 4634: 27 bounces
Trial 4635: 2 bounces
Trial 4636: 26 bounces
Trial 4637: 3 bounces
Trial 4638: 7 bounces
Trial 4639: 7 bounces
Trial 4640: 30 bounces
Trial 4641: 12 bounces
Trial 4642: 21 bounces
Trial 4643: 10 bounces
Trial 4644: 41 bounces
Trial 4645: 24 bounces
Trial 4646: 3 bounces
Trial 4647: 1 bounces
Trial 4648: 53 bounces
Trial 4649: 2 bounces
Trial 4650: 8 bounces
Trial 4651: 31 bounces
Trial 4652: 35 bounces
Trial 4653: 7 bounces
Trial 4654: 7 bounces
Trial 4655: 10 bounces
Trial 4656: 5 bounces
Trial 4657: 48 bounces
Trial 4658: 31 bounces
Trial 4659: 7 bounces
Trial 4660: 23 bounces
Trial 4661: 3 bounces
Trial 4662: 12 bounces
Trial 4663: 10 bounces
Trial 4664: 17 bounces
Trial 4665: 14 bounces
Trial 4666: 14 bounces
Trial 4667: 3 bounces
Trial 4668: 11 bounces
Trial 4669: 5 bounces
Trial 4670: 42 bounces
Trial 4671: 4 bounces
Trial 4672: 22 bounces
Trial 4673: 16 bounces
Trial 4674: 15 bounces
Trial 4675: 2 bounces
Trial 4676: 16 bounces
Trial 4677: 36 bounces
Trial 4678: 0 bounces
Trial 4679: 18 bounces
Trial 4680: 34 bounces
Trial 4681: 14 bounces
Trial 4682: 10 bounces
Trial 4683: 14 bounces
Trial 4684: 4 bounces
Trial 4685: 3 bounces
Trial 4686: 7 bounces
Trial 4687: 5 bounces
Trial 4688: 5 bounces
Trial 4689: 7 bounces
Trial 4690: 8 bounces
Trial 4691: 5 bounces
Trial 4692: 48 bounces
Trial 4693: 4 bounces
Trial 4694: 13 bounces
Trial 4695: 25 bounces
Trial 4696: 0 bounces
Trial 4697: 4 bounces
Trial 4698: 50 bounces
Trial 4699: 3 bounces
Trial 4700: 11 bounces
Trial 4701: 13 bounces
Trial 4702: 0 bounces
Trial 4703: 14 bounces
Trial 4704: 23 bounces
Trial 4705: 23 bounces
Trial 4706: 19 bounces
Trial 4707: 6 bounces
Trial 4708: 14 bounces
Trial 4709: 14 bounces
Trial 4710: 16 bounces
Trial 4711: 21 bounces
Trial 4712: 0 bounces
Trial 4713: 5 bounces
Trial 4714: 12 bounces
Trial 4715: 14 bounces
Trial 4716: 8 bounces
Trial 4717: 3 bounces
Trial 4718: 11 bounces
Trial 4719: 13 bounces
Trial 4720: 3 bounces
Trial 4721: 3 bounces
Trial 4722: 3 bounces
Trial 4723: 14 bounces
Trial 4724: 23 bounces
Trial 4725: 9 bounces
Trial 4726: 8 bounces
Trial 4727: 8 bounces
Trial 4728: 1 bounces
Trial 4729: 1 bounces
Trial 4730: 1 bounces
Trial 4731: 12 bounces
Trial 4732: 0 bounces
Trial 4733: 20 bounces
Trial 4734: 0 bounces
Trial 4735: 20 bounces
Trial 4736: 8 bounces
Trial 4737: 16 bounces
Trial 4738: 57 bounces
Trial 4739: 0 bounces
Trial 4740: 5 bounces
Trial 4741: 21 bounces
Trial 4742: 72 bounces
Trial 4743: 0 bounces
Trial 4744: 19 bounces
Trial 4745: 7 bounces
Trial 4746: 24 bounces
Trial 4747: 1 bounces
Trial 4748: 0 bounces
Trial 4749: 10 bounces
Trial 4750: 2 bounces
Trial 4751: 23 bounces
Trial 4752: 16 bounces
Trial 4753: 27 bounces
Trial 4754: 19 bounces
Trial 4755: 3 bounces
Trial 4756: 1 bounces
Trial 4757: 35 bounces
Trial 4758: 17 bounces
Trial 4759: 6 bounces
Trial 4760: 40 bounces
Trial 4761: 16 bounces
Trial 4762: 2 bounces
Trial 4763: 6 bounces
Trial 4764: 0 bounces
Trial 4765: 2 bounces
Trial 4766: 3 bounces
Trial 4767: 29 bounces
Trial 4768: 1 bounces
Trial 4769: 10 bounces
Trial 4770: 9 bounces
Trial 4771: 8 bounces
Trial 4772: 3 bounces
Trial 4773: 12 bounces
Trial 4774: 14 bounces
Trial 4775: 19 bounces
Trial 4776: 18 bounces
Trial 4777: 37 bounces
Trial 4778: 9 bounces
Trial 4779: 2 bounces
Trial 4780: 3 bounces
Trial 4781: 6 bounces
Trial 4782: 13 bounces
Trial 4783: 9 bounces
Trial 4784: 30 bounces
Trial 4785: 88 bounces
Trial 4786: 26 bounces
Trial 4787: 6 bounces
Trial 4788: 39 bounces
Trial 4789: 0 bounces
Trial 4790: 24 bounces
Trial 4791: 15 bounces
Trial 4792: 7 bounces
Trial 4793: 4 bounces
Trial 4794: 4 bounces
Trial 4795: 3 bounces
Trial 4796: 19 bounces
Trial 4797: 20 bounces
Trial 4798: 4 bounces
Trial 4799: 15 bounces
Trial 4800: 0 bounces
Trial 4801: 0 bounces
Trial 4802: 22 bounces
Trial 4803: 3 bounces
Trial 4804: 12 bounces
Trial 4805: 5 bounces
Trial 4806: 24 bounces
Trial 4807: 27 bounces
Trial 4808: 5 bounces
Trial 4809: 18 bounces
Trial 4810: 12 bounces
Trial 4811: 4 bounces
Trial 4812: 7 bounces
Trial 4813: 1 bounces
Trial 4814: 19 bounces
Trial 4815: 16 bounces
Trial 4816: 14 bounces
Trial 4817: 8 bounces
Trial 4818: 21 bounces
Trial 4819: 3 bounces
Trial 4820: 16 bounces
Trial 4821: 12 bounces
Trial 4822: 9 bounces
Trial 4823: 57 bounces
Trial 4824: 1 bounces
Trial 4825: 1 bounces
Trial 4826: 17 bounces
Trial 4827: 5 bounces
Trial 4828: 18 bounces
Trial 4829: 2 bounces
Trial 4830: 0 bounces
Trial 4831: 10 bounces
Trial 4832: 0 bounces
Trial 4833: 1 bounces
Trial 4834: 9 bounces
Trial 4835: 7 bounces
Trial 4836: 28 bounces
Trial 4837: 7 bounces
Trial 4838: 7 bounces
Trial 4839: 14 bounces
Trial 4840: 2 bounces
Trial 4841: 11 bounces
Trial 4842: 23 bounces
Trial 4843: 35 bounces
Trial 4844: 19 bounces
Trial 4845: 0 bounces
Trial 4846: 2 bounces
Trial 4847: 7 bounces
Trial 4848: 13 bounces
Trial 4849: 3 bounces
Trial 4850: 0 bounces
Trial 4851: 18 bounces
Trial 4852: 13 bounces
Trial 4853: 2 bounces
Trial 4854: 26 bounces
Trial 4855: 4 bounces
Trial 4856: 62 bounces
Trial 4857: 15 bounces
Trial 4858: 3 bounces
Trial 4859: 6 bounces
Trial 4860: 41 bounces
Trial 4861: 15 bounces
Trial 4862: 0 bounces
Trial 4863: 17 bounces
Trial 4864: 12 bounces
Trial 4865: 26 bounces
Trial 4866: 2 bounces
Trial 4867: 3 bounces
Trial 4868: 5 bounces
Trial 4869: 18 bounces
Trial 4870: 18 bounces
Trial 4871: 5 bounces
Trial 4872: 4 bounces
Trial 4873: 0 bounces
Trial 4874: 0 bounces
Trial 4875: 0 bounces
Trial 4876: 24 bounces
Trial 4877: 0 bounces
Trial 4878: 5 bounces
Trial 4879: 2 bounces
Trial 4880: 7 bounces
Trial 4881: 12 bounces
Trial 4882: 5 bounces
Trial 4883: 11 bounces
Trial 4884: 10 bounces
Trial 4885: 3 bounces
Trial 4886: 13 bounces
Trial 4887: 27 bounces
Trial 4888: 39 bounces
Trial 4889: 0 bounces
Trial 4890: 8 bounces
Trial 4891: 21 bounces
Trial 4892: 3 bounces
Trial 4893: 20 bounces
Trial 4894: 15 bounces
Trial 4895: 9 bounces
Trial 4896: 11 bounces
Trial 4897: 58 bounces
Trial 4898: 7 bounces
Trial 4899: 0 bounces
Trial 4900: 10 bounces
Trial 4901: 12 bounces
Trial 4902: 9 bounces
Trial 4903: 10 bounces
Trial 4904: 13 bounces
Trial 4905: 5 bounces
Trial 4906: 8 bounces
Trial 4907: 0 bounces
Trial 4908: 9 bounces
Trial 4909: 37 bounces
Trial 4910: 12 bounces
Trial 4911: 51 bounces
Trial 4912: 14 bounces
Trial 4913: 17 bounces
Trial 4914: 5 bounces
Trial 4915: 13 bounces
Trial 4916: 20 bounces
Trial 4917: 79 bounces
Trial 4918: 4 bounces
Trial 4919: 6 bounces
Trial 4920: 16 bounces
Trial 4921: 0 bounces
Trial 4922: 5 bounces
Trial 4923: 11 bounces
Trial 4924: 3 bounces
Trial 4925: 11 bounces
Trial 4926: 2 bounces
Trial 4927: 29 bounces
Trial 4928: 3 bounces
Trial 4929: 15 bounces
Trial 4930: 17 bounces
Trial 4931: 16 bounces
Trial 4932: 0 bounces
Trial 4933: 12 bounces
Trial 4934: 7 bounces
Trial 4935: 9 bounces
Trial 4936: 0 bounces
Trial 4937: 17 bounces
Trial 4938: 18 bounces
Trial 4939: 13 bounces
Trial 4940: 41 bounces
Trial 4941: 20 bounces
Trial 4942: 5 bounces
Trial 4943: 3 bounces
Trial 4944: 9 bounces
Trial 4945: 1 bounces
Trial 4946: 2 bounces
Trial 4947: 4 bounces
Trial 4948: 10 bounces
Trial 4949: 0 bounces
Trial 4950: 7 bounces
Trial 4951: 35 bounces
Trial 4952: 24 bounces
Trial 4953: 32 bounces
Trial 4954: 41 bounces
Trial 4955: 29 bounces
Trial 4956: 1 bounces
Trial 4957: 15 bounces
Trial 4958: 11 bounces
Trial 4959: 12 bounces
Trial 4960: 37 bounces
Trial 4961: 24 bounces
Trial 4962: 65 bounces
Trial 4963: 4 bounces
Trial 4964: 18 bounces
Trial 4965: 28 bounces
Trial 4966: 30 bounces
Trial 4967: 2 bounces
Trial 4968: 43 bounces
Trial 4969: 17 bounces
Trial 4970: 13 bounces
Trial 4971: 4 bounces
Trial 4972: 3 bounces
Trial 4973: 5 bounces
Trial 4974: 24 bounces
Trial 4975: 70 bounces
Trial 4976: 13 bounces
Trial 4977: 3 bounces
Trial 4978: 25 bounces
Trial 4979: 41 bounces
Trial 4980: 24 bounces
Trial 4981: 0 bounces
Trial 4982: 14 bounces
Trial 4983: 0 bounces
Trial 4984: 40 bounces
Trial 4985: 3 bounces
Trial 4986: 13 bounces
Trial 4987: 10 bounces
Trial 4988: 25 bounces
Trial 4989: 2 bounces
Trial 4990: 3 bounces
Trial 4991: 2 bounces
Trial 4992: 0 bounces
Trial 4993: 56 bounces
Trial 4994: 26 bounces
Trial 4995: 3 bounces
Trial 4996: 2 bounces
Trial 4997: 2 bounces
Trial 4998: 3 bounces
Trial 4999: 21 bounces
Trial 5000: 43 bounces
Total time taken: 102.455 seconds
-----------------------------
